index;gid;co_cnes;lat;long;no_fantasia;no_logradouro;nu_endereco;no_bairro;nu_telefone;co_cep;uf;cidade;ano_ubs_det;mes_ubs_det;lat_corrigida;long_corrigida;endereco_google
669;2446;2640317;-28.480.033.947.850.100;-49.005.268.077.024.400;UBS SERTAO DOS CORREAS JOSE FRANCIONE DE FREITAS;R ALFREDO ANACLETO DA SILVA;S/N;SERTAO DOS CORREAS;(48) 3626-8975;88701970.0;SC;Tubarão;2016;5;-285.015.511;-4.901.553.089.999.990;R. Alfredo Bernadine - Oficinas, Tubarão - SC, Brazil
670;2459;4053222;-23.840.407.133.101.600;-501.862.764.358.506;POSTO DE SAUDE COHAPAR;RUA FRITZ HEBERSTREIT;231;COHAPAR;4335465714;84900000.0;PR;Ibaiti;2016;5;-238.124.402;-503.069.088;Ibaiti - State of Paraná, 84900-000, Brazil
674;2449;15199;-257.592.487.335.198;-49.554.004.669.188.000;MINI POSTO DE SAO PEDRO;SAO PEDRO;S/N;SAO PEDRO;(41)3625-1105;83730000.0;PR;Contenda;2016;5;-25.766.667;-4.948.333.299.999.990;Rua Ver Antônio C Ribeiro - s/n, PR, 86817-000, Brazil
678;2433;2251884;-293.227.779.865.256;-522.300.124.168.381;UNIDADE SANITARIA DE CANUDOS DO VALE;RUA JOSE PAULO KOBER;1599;CENTRO;(51)36161087;95933000.0;RS;Canudos do Vale;2016;5;-2.932.772;-52.207.574;R. José Paulo Kober, Canudos do Vale - RS, 95933-000, Brazil
679;2790;2665999;-272.496.879.100.792;-499.903.678.894.028;UNIDADE BASICA DE SAUDE WILLI TOMIO POMBINHAS;BR 470;S/N;POMBINHAS;(47)99078890;89172000.0;SC;Pouso Redondo;2016;5;-272.523.618;-499.993.084;BR-470, Santa Catarina, Brazil
683;2606;7045107;-24.933.217.008.698.800;-534.654.230.642.319;USF CANADA;RUA SALGADO FILHO;4881;JARDIM CANADA;(45) 3902-2704;85813740.0;PR;Cascavel;2016;5;-24.933.222;-53.465.445;R. Salgado Filho, 4881 - Canadá, Cascavel - PR, 85813-650, Brazil
686;2746;2238284;-28.783.944.713.190.100;-5.160.899.569.201.770;ESFSB M1 SAO JOAO BOSCO;AVENIDA JOAO PAULO II;917;CITADELLA;(54)2421700;95320000.0;RS;Nova Prata;2016;5;-287.839.487;-516.077.509;Nova Prata - RS, Brazil
691;2744;7497660;-28.641.183.911.526.900;-535.995.483.398.438;ESF XIV ACELINO FLORES;RUA GERANIO;37;ACELINO FLORES;;98010575.0;RS;Cruz Alta;2016;5;-286.559.098;-536.405.271;R. Gerânio, 37 - Rancho, Cruz Alta - RS, 98010-560, Brazil
692;2410;2246104;-28.263;-52.407;ESF PLANALTINA PASSO FUNDO;RUA DELMAR SITONE;385;PLANALTINA;33.157.669;99062580.0;RS;Passo Fundo;2016;5;-282.843.416;-523.855.005;R. Delmar Sitone, 385 - Vila Planaltina, Passo Fundo - RS, 99062-580, Brazil
696;2756;2783061;-2.410.442;-5.426.521.999.999.990;USF BELA VISTA;AVENIDA PRINCIPAL;S/N;BELA VISTA;(44)3583-1000;85980000.0;PR;Guaíra;2016;5;-242.993.302;-541.518.293;R. Principal, s/n - Bela Vista, Guaíra - PR, 85980-000, Brazil
697;2759;2244918;-28.117.428.320.627.800;-5.277.880.084.555.030;POSTO DE SAUDE DE COQUEIROS DO SUL;RUA PEDRO REINHEIMER;811;VILA PLANALTO;(54)36152148;99528000.0;RS;Coqueiros do Sul;2016;5;-281.170.543;-527.762.632;R. Pedro Reinheimer, 811, Coqueiros do Sul - RS, 99528-000, Brazil
704;2403;2258730;-284.135.842.323.295;-5.494.241.237.640.220;PSF 7 VILA MARIO;RUA BORGES DE MEDEIROS;S/N;VILA MARIO;;97800000.0;RS;São Luiz Gonzaga;2016;5;-284.145.966;-54.940.132;R. Borges de Medeiros - Vila Mário, São Luiz Gonzaga - RS, 97800-000, Brazil
712;2533;3512843;-29.588.220.119.475.400;-51.473.865.509.031.700;POSTO DE SAUDE DE SAO JOSE DO MARATA;SAO JOSE DO MARATA;1;INTERIOR;(51)6148193;95748000.0;RS;São José do Sul;2016;5;-29.61;-51.474.444;São José do Maratá, São José do Sul - RS, 95748-000, Brazil
714;2767;2411512;-26.963.719.499.236.800;-525.349.325.183.039;UNIDADE DE SAUDE DA FAMILIA PRIMAVERA;RUA ANTONIO DALLA ROSA;210;PRIMAVERA;(04)93534177;89825000.0;SC;Xaxim;2016;5;-269.652.889;-525.212.262;R. Antônio Dala Rosa, 210 - Primavera, Xaxim - SC, 89825-000, Brazil
721;2608;7384777;-27.344.872.220.701;-533.962.959.051.132;POSTO DE SAUDE SANTO ANTONIO;RUA MONTE BELO;34;SANTO ANTONIO;5537442830;98400000.0;RS;Frederico Westphalen;2016;5;-273.459.708;-533.964.042;R. Monte Belo, 34 - Santo Antônio, Frederico Westphalen - RS, 98400-000, Brazil
722;2499;2738961;-233.302.938.938.134;-53.332.142.829.893.500;POSTO DE SAUDE JARDIM DO IVAI;AV PRINCIPAL;S/N;JARDIM IVAI;(44)6631118;87485000.0;PR;Douradina;2016;5;-25.007.219;-508.575.274;Ivaí, PR, 84460-000, Brazil
733;2543;2227517;-295.722.204.557.553;-50.798.710.733.321.700;UNIDADE DE SAUDE VIADUTO;RUA PEDRO KEHL;932;VIADUTO;(51)35453138;95650000.0;RS;Igrejinha;2016;5;-295.770.393;-507.754.056;R. Pedro Kehl, 932 - Centro, Igrejinha - RS, 95650-000, Brazil
744;2730;4052641;-23.836.426.734.923.600;-504.135.775.566.086;PSF URBANO 2;RUA PESSEGUEIRO;S/N;JARDIM LEONOR;4335472303;84285000.0;PR;Figueira;2016;5;-238.127.966;-504.142.689;R. Pessegueiro, Figueira - PR, 84285-000, Brazil
751;2464;2554127;-257.519.423.961.632;-505.876.421.928.391;MINI POSTO DO RIO BONITO;RIO BONITO;S/N;ZONA RURAL;(42)4571380;84550000.0;PR;Rebouças;2016;5;-24.416.667;-51.5;Rio Bonito, Ariranha do Ivaí - PR, 86880-000, Brazil
752;2419;2224844;-307.547.450.065.604;-519.793.224.334.702;POSTO DE SAUDE;AV 28 DE DEZEMBRO;3333;CENTRO;(51) 3611 7101;96193000.0;RS;Chuvisca;2016;5;-307.575.088;-519.783.233;Avenida 28 de Dezembro, 3000 - Centro, Chuvisca - RS, 96193-000, Brazil
755;2553;2301962;-269.255.375.862.114;-506.756.186.485.276;POSTO DE SAUDE NOSSA SENHORA DE LOURDES;RUA GERAL;S/N;GRUTA;;89515000.0;SC;Lebon Régis;2016;5;-269.330.283;-506.906.244;R. Ivens Araújo, Lebon Régis - SC, 89515-000, Brazil
757;2469;6919391;-273.552.918.434.135;-5.277.329.921.722.260;UNIDADE BASICA DE SAUDE BAIRRO OPERARIO;RUA 12 DE OUTUBRO;S/N;OPERARIO;5433622016;99600000.0;RS;Nonoai;2016;5;-296.954.691;-538.044.236;R. Doze de Outubro - Nonoai, Santa Maria - RS, 97060-200, Brazil
763;2521;2625326;-26.694.475.145.317;-532.545.563.766.802;CENTRO MUNICIPAL DE SAUDE ROMANO CASSOL;RUA SAO LUIZ;440;CENTRO;(49)36670067;89879000.0;SC;São Miguel da Boa Vista;2016;5;-266.874.436;-53.251.619;São Miguel da Boa Vista, State of Santa Catarina, 89879-000, Brazil
767;2778;7442696;-29.710.786.367.856.600;-499.929.881.978.035;ESF PRAIA DO BARCO;PRAIA DO BARCO;S/N;PRAIA DO BARCO;;95555000.0;RS;Capão da Canoa;2016;5;-297.117.374;-499.924.246;Av. Praia do Barco, Capão da Canoa - RS, 95555-000, Brazil
768;2432;2735156;-24.140.696.525.573.000;-52.860.202.789.305.100;POSTO DE SAUDE DE BRAGAPOLIS;AVENIDA PRINCIPAL;S/N;DISTRITO;(44)5531482;87380000.0;PR;Janiópolis;2016;5;-24.141.567;-527.762.486;Janiópolis - State of Paraná, Brazil
770;2531;2225433;-29.631.749.277.632.100;-50.834.865.902.327.300;UNIDADE BASICA DE SAUDE MORRO DA PEDRA;ESTRADA INTEGRACAO;4970;MORRO DA PEDRA;(51) 35220000;95630000.0;RS;Parobé;2016;5;-296.261.469;-508.933.942;R. da Integração, Nova Hartz - RS, 93890-000, Brazil
778;2462;2418959;-272.958.805.567.379;-488.570.042.802.461;UNIDADE BASICA DE SAUDE CARDOSO;RUA MOACIR MARCOS DA SILVA;S/N;CARDOSO;(48)265 1449;88240000.0;SC;São João Batista;2016;5;-272.668.439;-48.834.957;R. Moacir M da Silva & R. Marcos Silva, São João Batista - SC, 88240-000, Brazil
785;2500;6805809;-2.283.789.753;-519.744.162.121.383;UAPSF UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA;RUA PAULO PIOVESANI;S/N;JARDIM PROGRESSO;;86690000.0;PR;Colorado;2016;5;-228.453.286;-519.917.355;JARDIM PROGRESSO - R. Paulo Piovesani, 101-255, Colorado - PR, 86690-000, Brazil
786;2451;2261014;-276.311.628.724.795;-539.558.847.238.338;UNIDADE DO PSF;RUA DR JOAO DAHNER;475;CENTRO;(55)5261288;98675000.0;RS;Sede Nova;2016;5;-276.351.273;-539.491.945;R. João Dahne, 475, Sede Nova - RS, 98675-000, Brazil
790;2928;2225972;-30.141.978.263.854.100;-513.293.695.449.814;UNIDADE BASICA DE SAUDE VILA IOLANDA;RUA VALDOMIRO RODRIGUES;248;VILA IOLANDA;(51) 34806116;92500000.0;RS;Guaíba;2016;5;-3.014.197.639.999.990;-5.132.913.629.999.990;R. Valdomiro Rodrigues, 248 - Vila Iolanda, Guaíba - RS, 92500-000, Brazil
793;3083;2537818;-268.384.675;-52.987.100.100.000.000;POLICLINICA CENTRAL ARTHUR BARTOLOMEU FIORINI;RUA PARANA;183;SANTO ANTONIO;4933666650;89870000.0;SC;Pinhalzinho;2016;5;-2.684.933;-529.952.562;R. Paraná, 183 - Santo Antônio, Pinhalzinho - SC, 89870-000, Brazil
798;2987;2228432;-27.354.664.532.484.600;-527.761.885.672.359;UNIDADE BASICA DE SAUDE CENTRAL;RUA PINHEIRO MACHADO;410;CENTRO;(54)33622105;99600000.0;RS;Nonoai;2016;5;-273.661.038;-527.728.678;R. Pinheiro Machado, 410, Nonoai - RS, 99600-000, Brazil
818;2829;2416565;-26.480.033.397.673.800;-496.040.225.028.977;UNIDADE DE SAUDE VOLTA GRANDE;PASCHOALINO BUONACCORSO;332;DISTRITO VOLTA GRAND;(47)36466128;89295000.0;SC;Rio Negrinho;2016;5;-264.796.336;-496.058.272;R. Paschoalino Buonaccorso, Rio Negrinho - SC, Brazil
825;3042;2739518;-26.484;-5.199.100.000.000.000;UNIDADE BASICA DE SAUDE KLUBEGE;SAO PAULO;374;KLUBEGE;4632625319;85555000.0;PR;Palmas;2016;5;-264.988.735;-519.858.486;R. São Paulo, 374 - Klubegi, Palmas - PR, 85555-000, Brazil
830;2871;2303531;-27.012.460.074.401;-48.646.790.222.168;UNIDADE DE SAUDE CENTRAL;RUA JOAO MORAES;341;CENTRO;(47)3651066;88340338.0;SC;Camboriú;2016;5;-270.209.424;-486.469.969;Rua João Morais, 341 - Centro, Camboriú - SC, 88340-000, Brazil
849;3122;2410753;-26.511.637.595.292.300;-52.669.699.288.812.100;UNIDADE SANITARIA CORONEL MARTINS;RUA ARARANGUA;51;CENTRO;(49)34590014;89837000.0;SC;Coronel Martins;2016;5;-265.139.719;-5.266.801.239.999.990;R. Araranguá, 51, Cel. Martins - SC, 89837-000, Brazil
856;3026;2538326;-266.572.269.448;-5.289.501.135.630.770;UNIDADE SANITARIA SEDE DE IRATI;RUA JOAO BEUX SOBRINHO;200;CENTRO;(49)349 0000;89856000.0;SC;Irati;2016;5;-26.656.774;-528.931.799;Rua João Beux Sobrinho, 385 - Centro, Irati - SC, 89856-000, Brazil
857;2869;2244829;-284.504.699.707.023;-52.821.557.521.818.500;UNIDADE BASICA DE SAUDE SANTO ANTONIO;RUA VENANCIO AIRES;773;SANTO ANTONIO;(54)33324122;99470000.0;RS;Não-Me-Toque;2016;5;-284.506.633;-528.214.245;R. Venâncio Aíres, 773 - Santo Antônio, Não-Me-Toque - RS, 99470-000, Brazil
864;2880;5406617;-25.432.956;-492.718.478.850.774;UMS VILA SANDRA PSF;RUA ARARANGUA;S/N;CIC;(41) 32852096;81230090.0;PR;Curitiba;2016;5;-254.644.404;-493.413.529;R. Araranguá - Cidade Industrial, Curitiba - PR, 81020-490, Brazil
867;2934;2739208;-25.935.485.699.999.900;-527.074.272;POSTO DE SAUDE BNH;RUA JOSE FOPPA;233;INDUSTRIAL;(46)2322043;85550000.0;PR;Coronel Vivida;2016;5;-25.979.821;-525.678.016;Coronel Vivida, State of Paraná, 85550-000, Brazil
868;3038;2735687;-234.397.065.639.489;-5.186.692.714.691.010;UNIDADE BASICA DE SAUDE VALE AZUL;AVENIDA VALE AZUL;S/N;VALE AZUL DISTRITO;(44)2555227;87114010.0;PR;Sarandi;2016;5;-23.485.833;-519.031.332;R. Vale Azul, Sarandi - PR, Brazil
870;3114;5953324;-267.618.370.056.145;-5.100.664.615.630.960;POSTO DE SAUDE BAIRRO N S SALETE;LUIZ TORTATTO;S/N;NOSSA SENHORA SALETE;49 35610942;89507788.0;SC;Caçador;2016;5;-267.606.165;-5.100.477.979.999.990;R. Luís Tortato - Nossa Sra. Salete, Caçador - SC, 89500-000, Brazil
871;3124;2741334;-24.044.158.458.709.000;-508.974.695.205.674;UNIDADE SAUDE DA FAMILIA DE BRIOLANDIA;RUA PRINCIPAL;S/N;BRIOLANDIA;;84350000.0;PR;Ortigueira;2016;5;-240.448.322;-50.891.951;Briolândia, Ortigueira - PR, 84350-000, Brazil
882;3015;2241811;-29.048.624.038.695.300;-55.151.302.814.482;UNIDADE SANITARIA DE UNISTALDA ESF;RUA DESIDERIO FINAMOR;205;CENTRO;5536115103;97755000.0;RS;Unistalda;2016;5;-290.477.084;-551.499.411;R. Desidério Finamor, 205, Unistalda - RS, 97755-000, Brazil
886;2997;17353;-25.432.956;-492.718.478.850.774;UMS MORADIAS SANTA RITA PSF;RUA ADRIANA CERES ZAGO BUENO;743;TATUQUARA;(41)3963492;81470030.0;PR;Curitiba;2016;5;-255.608.252;-493.365.072;R. Adriana Ceres Zago Bueno, 743 - Tatuquara, Curitiba - PR, 81470-030, Brazil
902;3064;2583364;-257.153.785.228.722;-53.765.523.433.683.700;PSF5 NIS II PLANALTO;RUA JULIO SKRZYPZACK;742;NSA SRA DE LURDES;(46)3555-1589;85750000.0;PR;Planalto;2016;5;-257.158.925;-5.376.529.619.999.990;R. Júlio Skrzypczak, 742 - Nossa Sra. de Lourdes, Planalto - PR, 85750-000, Brazil
908;2985;2739607;-2.387.231;-5.388.635;POSTO DE SAUDE PANORAMA;RUA OURO PRETO;S/N;JARDIM PANORAMA;(04)36591436;87550000.0;PR;Altônia;2016;5;-238.704.265;-539.025.737;R. Ouro Preto - Jardim Panorama, Altônia - PR, 87550-000, Brazil
914;3014;2300729;-27.594.534.158.705.800;-499.524.521.827.683;UNIDADE BASICA DE SAUDE FUNDO DO CAMPO;ESTRADA GERAL FUNDO DO CAMPO;S/N;INTERIOR;;88540000.0;SC;Otacílio Costa;2016;5;-275.957.385;-499.488.599;Fundo do Campo, Otacílio Costa - SC, 88540-000, Brazil
933;3147;6319882;-257.334.396.202.596;-521.256.275.318.311;UNIDADE DE ATENCAO PRIMARIA SAUDE DA FAMILIA REGINA ZUCONELL;RUA SAO PEDRO APOSTOLO;S/N;CENTRO;423639-8153;85145000.0;PR;Foz do Jordão;2016;5;-257.404.052;-521.163.427;R. São Pedro Apóstolo, Foz do Jordão - PR, 85145-000, Brazil
937;3016;2266369;-30.336.470.603.941.900;-527.577.853.202.804;UNIDADE SANITARIA 15 CERRO DOS PEIXOTO;CERRO DOS PEIXOTO;S/N;INTERIOR;(51)37222889;96508000.0;RS;Cachoeira do Sul;2016;5;-302.572.177;-527.993.191;Estrada Cerro dos Peixotos, Cachoeira do Sul - RS, Brazil
938;2913;2302683;-27.269.096.374.510.800;-50.445.935.726.164.200;UNIDADE SANITARIA DE SAO CRISTOVAO DO SUL;JOAO TOREZZAN SOBRINHO;S/N;CENTRO;049-3253-1220;89533000.0;SC;São Cristovão do Sul;2016;5;-272.671.216;-504.392.995;São Cristovão do Sul, SC, 89533-000, Brazil
943;2862;2253240;-316.976.809.501.639;-521.569.705.009.445;UBS COLONIA Z 3;AVENIDA RAFAEL BRUSQUE;147;COLONIA Z 3;(53) 2260111;96130000.0;RS;Pelotas;2016;5;-3.169.805.079.999.990;-5.215.705.089.999.990;Pelotas - RS, Brazil
960;3166;2818450;-32.012.518.644.332;-5.204.150.676.727.130;CENTRO DE SAUDE SAO JOSE DO NORTE;MARECHAL FLORIANO;S/N;CENTRO;(53)2382201;96225000.0;RS;São José do Norte;2016;5;-320.123.349;-520.401.679;R. Mal. Floriano - João de Magalhães, São José do Norte - RS, 96225-000, Brazil
961;2852;2260077;-280.297.443.728.968;-543.508.400.776.839;PSF 1 SAO JOSE;RUA ITAQUI;273;SAO JOSE;(55)33613494;98870000.0;RS;Giruá;2016;5;-280.188.812;-54.352.183;R. Itaqui, 273 - São José, Giruá - RS, 98870-000, Brazil
962;2960;2573733;-23.413.592.576.979.800;-514.590.811.729.416;UNIDADE BASICA DE SAUDE PETROPOLIS;RUA PATO MERGULADOR;280;JARDIM PETROPOLIS;(43)39021204;86709150.0;PR;Arapongas;2016;5;-234.132.932;-514.589.209;R. Pato-Mergulhador, 280, Arapongas - PR, Brazil
967;2946;3712397;-26.251.894.699.999.900;-49.524.663.000.000.000;UNIDADE DE SAUDE QUITANDINHA;RUA DONA FRANCISCA;3166;QUITANDINHA;(47)36447283;89295000.0;SC;Rio Negrinho;2016;5;-262.685.253;-495.539.058;R. Dona Francisca, 3166 - São Pedro, Rio Negrinho - SC, 89295-000, Brazil
977;2910;2585480;-23.517.452;-516.812.520.884.286;UNIDADE BASICA DE SAUDE DO CINCO CONJUNTOS;RUA MARIA BENEDITA NISTORENE GIACOMINI;S/N;POPULAR II;(44)31339506;86975000.0;PR;Mandaguari;2016;5;-235.185.991;-516.947.651;R. Maria Benedita Nistorene Giacomini, 40 - Conj. Res. Ernesto Trolezzi, Mandaguari - PR, 86975-000, Brazil
981;3140;2743302;-25.395;-51.458;ESF RECANTO FELIZ;RUA DOS CARDEAIS;79;RECANTO FELIZ;(42)3629-1020;85063030.0;PR;Guarapuava;2016;5;-253.631.326;-514.593.792;R. dos Cardeais, 79 - São Cristóvão, Guarapuava - PR, 85063-030, Brazil
986;2825;2249421;-27.704.100.282.708;-524.224.356.311.043;POSTO DE SAUDE DE PAULO BENTO;AVENIDA IRMAS CONSOLATA;189;CENTRO;(54)36130016;99718000.0;RS;Paulo Bento;2016;5;-27.703.799;-524.231.108;R. Irmã Cosolata, 189 - Centro, Paulo Bento - RS, 99718-000, Brazil
992;3200;5026873;-29.128.636.899.060.800;-5.655.713.349.703.020;PSF DO BAIRRO JOSE DA LUZ ITAQUI;RUA JOSE ANTAO DE FARIAS;510;JOSE DA LUZ;;97650000.0;RS;Itaqui;2016;5;-2.913.596.219.999.990;-565.366.502;R. José Antão de Farias, 510 - José da Luz, Itaqui - RS, 97650-000, Brazil
1001;3130;2783517;-242.536.282.539.361;-54.267.225.265.501.300;USF OLIVEIRA CASTRO;ALAMEDA 5;S/N;OLIVEIRA CASTRO;(44)3683-1152;85980000.0;PR;Guaíra;2016;5;-24.078.774;-5.425.165.699.999.990;R. Dr. Oliveira Castro, 137 - centro, Guaíra - PR, 85980-000, Brazil
1004;2949;2585510;-23.527.404.069.899.800;-516.702.890.396.103;UNIDADE BASICA DE SAUDE DO CENTRO;RUA PADRE ANTONIO LOCK;382;CENTRO;(44)32332982;86975000.0;PR;Mandaguari;2016;5;-23.529.269;-516.716.405;R. Padre Antônio Lock, 382 - Centro, Mandaguari - PR, 86975-000, Brazil
1006;3163;2418541;-2.749.432.274.347;-48.654.488.928.950.600;REGIAO 15 SOROCABA DE DENTRO;ESTRADA GERAL;S/N;SOROCABA DE DENTRO;(48)3039-8463;88170970.0;SC;Biguaçu;2016;5;-273.806.849;-486.966.153;Biguaçu - State of Santa Catarina, 88160-000, Brazil
1010;3052;3499235;-258.295.869.827.263;-48.544.399.738.310.300;POSTO DE SAUDE DO TABULEIRO;RUA NOSSA SENHORA DOS NAVEGANTES;S/N;TABULEIRO;(41 )3971-6123;83260000.0;PR;Matinhos;2016;5;-258.299.401;-485.441.267;Av. Paraná, 828 - TABULEIRO, Matinhos - PR, 83260-000, Brazil
1012;2820;6826598;-24.326.734.542.845.900;-50.621.287.822.721.900;U B S CENTRO;AVENIDA DESEMBARGADOR EDMUNDO MERCER JUNIOR;429;CENTRO;42 39041549;84261010.0;PR;Telêmaco Borba;2016;5;-243.273.385;-5.062.148.699.999.990;Av. Des. Edmundo Mercer Jr, 429 - Centro, Telêmaco Borba - PR, Brazil
1017;2811;7176341;-29.794.473.846.960.300;-557.942.390.441.895;UNIDADE BASICA BENTO GONCALVES;RUA BENTO GONCALVES;592;CIDADE ALTA;55 3961 1032;97542130.0;RS;Alegrete;2016;5;-29.789.311;-55.801.416;Rua Bento Gonçalves, 592 - Cidade Alta, Alegrete - RS, 97542-130, Brazil
1027;3073;3055531;-26.481.472.515;-51.988.773.887.712.700;UNIDADE BASICA DE SAUDE ELDORADO;ELOI ERIC BERNET;S/N;ELDORADO;4632632208;85555000.0;PR;Palmas;2016;5;-264.684.962;-520.209.701;Eloi Henrique Berneck, s/n, Eldorado, 85555-000, Palmas - PR, Brazil
1029;3141;2266318;-298.907.518.386.832;-530.042.266.845.688;UNIDADE SANITARIA VOLANTE NORTE TRES VENDAS;TRES VENDAS;S/N;INTERIOR;(51)37222889;96508000.0;RS;Cachoeira do Sul;2016;5;-298.825.031;-530.113.577;Três Vendas, Cachoeira do Sul - RS, Brazil
1048;3041;2305453;-28.935.752.014.200.500;-49.480.966.523.633;PSF MATO ALTO LAGOAO;RUA DORVALINA BROCA PASQUALI;813;MATO ALTO;(48) 39031920;88904186.0;SC;Araranguá;2016;5;-28.957.708;-495.028.685;R. Dorvalina Broca Pasquali, 813 - Mato Alto, Araranguá - SC, 88900-000, Brazil
1055;2890;2538164;-266.894.748.377.594;-531.575.419.839.148;POSTO DE SAUDE SEDE DE TIGRINHOS;RUA FELIPE BACZINSKI;504;CENTRO;49 36580049/36580066;89875000.0;SC;Tigrinhos;2016;5;-266.867.704;-53.157.096;R. Felipe Baczinski, 504, Tigrinhos - SC, 89875-000, Brazil
1071;2819;2234920;-278.318.159.703.692;-529.061.601.564.804;POSTO DE SAUDE RONDINHA;AV SARANDI;73;CENTRO;(54)3651162;99590000.0;RS;Rondinha;2016;5;-278.260.267;-529.075.849;Av. Sarandi, 73, Rondinha - RS, 99590-000, Brazil
1073;3005;2558068;-28.483.585.953.911.900;-487.813.886.217.994;ESF PROGRESSO;RUA VEREADOR ORLANDO BENEVENUTE NUNES;145;PROGRESSO;36460082;88790000.0;SC;Laguna;2016;5;-284.693.215;-487.827.669;R. Ver. Orlando Benevenute Nunes, 145 - Progresso, Laguna - SC, 88790-000, Brazil
1093;3100;2230119;-29.918.696.706.490.600;-511.810.297.806.876;UBS CERNE CANOAS;RUA ENGENHEIRO KINDLER;1460;HARMONIA;(51) 32361657;92320670.0;RS;Canoas;2016;5;-299.138.919;-5.121.425.259.999.990;R. Eng. Kindler, 1460 - Harmonia, Canoas - RS, 92320-670, Brazil
1100;3002;2689464;-2.678.081;-5.350.521;UNIDADE SAUDE DA FAMILIA BAIRRO SANTA RITA;ESTRADA GERAL;S/N;SANTA RITA;(49) 3622-6099;89900000.0;SC;São Miguel do Oeste;2016;5;-267.651.645;-5.350.676.869.999.990;Santa Rita, São Miguel do Oeste - SC, 89900-000, Brazil
1106;2842;2579138;-2.330.445;-51.169.579.999.999.900;UBS UNIAO DA VITORIA ORLANDO CESTARI;RUA DEZENOVE DE ABRIL;55;JD UNIAO DA VITORIA;(43)33790765;86044400.0;PR;Londrina;2016;5;-233.866.221;-511.294.838;R. Dezenove de Abril, 55 - Jardim Uniao da Vitoria, Londrina - PR, 86044-000, Brazil
1114;3069;2689499;-2.671.092;-535.154;UNIDADE SAUDE DA FAMILIA BAIRRO SAO SEBASTIAO;RUA DO BONFIM;58;SAO SEBASTIAO;(49)36211294;89900000.0;SC;São Miguel do Oeste;2016;5;-267.119.234;-535.172.708;R. do Bonfim, 58 - São Sebastiao, São Miguel do Oeste - SC, 89900-000, Brazil
1115;3157;2782642;-236.114.323.139.184;-51.859.674.453.733.700;P S F RURAL E POSTO DE SAUDE SAO MIGUEL DO CAMBUI;AVN MANDAGUARI;S/N;CENTRO;(44) 3289 - 1187;86990000.0;PR;Marialva;2016;5;-235.909.323;-5.200.093.649.999.990;Av. Mandaguari, Marialva - PR, 86990-000, Brazil
1120;3210;5833604;-29.339.751.005.171.800;-530.842.208.862.289;ESF SAUDE PARA TODOS;RUA REINALDO HORACIO SEITENFUS;113;CENTRO;;96950000.0;RS;Arroio do Tigre;2016;5;-293.351.707;-5.309.032.699.999.990;Rua Reinaldo Horácio, 159 - Centro, Arroio do Tigre - RS, 96950-000, Brazil
1122;3538;2689545;-27.174.751.499.232.300;-508.064.082.491.164;UNIDADE SANITARIA DE FREI ROGERIO;RUA JOAO BATISTA PILON;S/N;CENTRO;(49)2570044;89530000.0;SC;Frei Rogério;2016;5;-271.722.906;-508.065.927;R. João Batista Pilon, Frei Rogério - SC, 89530-000, Brazil
1123;3446;2741431;-25.112.212.361.330.100;-52.256.982.952.773.500;CENTRO DE SAUDE DE MARQUINHO UNIDADE BASICA;RUA SETE DE SETEMBRO;S/N;CENTRO;(42)3648-1300;85168000.0;PR;Marquinho;2016;5;-25.437.902;-492.671.551;Av. Sete de Setembro - Centro, Curitiba - PR, Brazil
1130;3589;2684039;-2.494.413.614.273;-498.246.502.876.267;UNIDADE DE SAUDE DA FAMILIA ABAPAN;PR 090;S/N;ABAPAN;(42)32501382;84185970.0;PR;Castro;2016;5;-249.386.984;-498.277.818;PR-090, Castro - PR, Brazil
1131;3245;2233193;-315.805.926.686.943;-5.338.461.996.827.720;ESF ZONA SUL PINHEIRO MACHADO;RUA NOEMIA NOGUES PINTO;38;VILA NOVA;(53)32483230;96470000.0;RS;Pinheiro Machado;2016;5;-315.845.684;-533.854.525;R. Noêmia Pinto, Pinheiro Machado - RS, 96470-000, Brazil
1145;3285;2700093;-2.923.402;-5.132.132;UNIDADE BASICA DE SAUDE SAO JOSE;RUA PEDRO KOFF;300;SAO JOSE;(54) 32611627;95180412.0;RS;Farroupilha;2016;5;-292.321.148;-513.633.637;R. Pedro Koff, 300 - São José, Farroupilha - RS, 95180-000, Brazil
1172;3476;2439514;-235.378.539.562.219;-5.144.395.351.409.760;UBS DONA MARIA DO CAFE;RUA EMILIANO PERNETA;475;JD PONTA GROSSA;(04)34235425;86807350.0;PR;Apucarana;2016;5;-23.545.235;-5.144.308.299.999.990;R. Emíliano Perneta, 475 - Jardim America, Apucarana - PR, 86807-350, Brazil
1193;3543;2689790;-284.374.880.790.702;-491.845.250.129.685;UNIDADE SANITARIA CENTRAL;PADRE ANTONIO MARANGONI;88;CENTRO;(48)63590132;88720000.0;SC;Pedras Grandes;2016;5;-284.372.941;-491.846.278;R. Padre Antônio Marangone, 88, Pedras Grandes - SC, 88720-000, Brazil
1195;3498;2730235;-228.176.915.645.593;-51.596.324.443.815.600;UNIDADE BASICA DE SAUDE ANITA CANET;AVENIDA WANDERLEY ANTUNES MORAES;850;CENTRO;(43)36751001;86630000.0;PR;Centenário do Sul;2016;5;-228.177.501;-515.964.025;Av. Pref. Vanderlei Antunes de Morães, 850, Centenário do Sul - PR, 86630-000, Brazil
